order_id,order_date,customer_name,city,product,product_type,payment_type,order_value,delay,attempts,risk,status,action
ORD03217,2026-05-04,Karan Pandey,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1104,12,4,High,Returned,Call Customer
ORD03218,2026-05-04,Yash Shah,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1093,8,2,High,Delivered,Call Customer
ORD03219,2026-05-04,Amit Verma,Chandigarh,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,14,4,High,Returned,Call Customer
ORD03220,2026-05-04,Tanya Ghosh,Kota,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,9,4,Medium,Delivered,Send Reminder
ORD03221,2026-05-04,Priya Yadav,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,997,3,1,Medium,Delivered,Send Reminder
ORD03222,2026-05-04,Ravi Iyer,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1187,3,4,Low,Delivered,Normal Delivery
ORD03223,2026-05-04,Anjali Reddy,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1137,12,5,Low,Delivered,Normal Delivery
ORD03224,2026-05-04,Aman Saxena,Bhopal,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1172,4,1,Medium,Delivered,Send Reminder
ORD03225,2026-05-04,Manoj Dubey,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1061,1,1,High,Returned,Refund Initiated
ORD03226,2026-05-04,Priya Iyer,Delhi,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,920,8,2,Medium,Delivered,Send Reminder
ORD03227,2026-05-04,Amit Pillai,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1186,6,1,Low,Delivered,Normal Delivery
ORD03228,2026-05-04,Varun Saxena,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,965,11,5,Low,Delivered,Normal Delivery
ORD03229,2026-05-04,Neha Rao,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1196,9,5,Medium,Returned,Refund Initiated
ORD03230,2026-05-04,Manoj Thakur,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1090,1,3,Medium,Delivered,Send Reminder
ORD03231,2026-05-04,Ishaan Malhotra,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,980,1,5,Medium,Delivered,Send Reminder
ORD03232,2026-05-04,Kavya Malhotra,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,999,3,3,High,Returned,Call Customer
ORD03233,2026-05-04,Rajesh Patel,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1153,5,3,Medium,Delivered,Send Reminder
ORD03234,2026-05-04,Geeta Mehta,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1155,3,4,Medium,Delivered,Send Reminder
ORD03235,2026-05-04,Varun Kapoor,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,890,11,5,Medium,Delivered,Send Reminder
ORD03236,2026-05-04,Varun Sharma,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1149,1,2,Medium,Delivered,Send Reminder
ORD03237,2026-05-04,Anjali Chatterjee,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1176,12,2,Medium,Delivered,Send Reminder
ORD03238,2026-05-04,Rohan Ghosh,Mumbai,Replacement Lid for 1L Motivational Bottle,1L Water Bottle,Debit Card,300,14,1,High,Delivered,Call Customer
ORD03239,2026-05-04,Ritu Kapoor,Kolkata,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,0,1,High,Returned,Refund Initiated
ORD03240,2026-05-04,Seema Pillai,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,910,4,3,Medium,Delivered,Send Reminder
ORD03241,2026-05-05,Amit Chauhan,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,903,2,1,Medium,Delivered,Send Reminder
ORD03242,2026-05-05,Varun Reddy,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,969,4,2,Low,Delivered,Normal Delivery
ORD03243,2026-05-05,Neha Thakur,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,961,11,5,High,Delivered,Call Customer
ORD03244,2026-05-05,Ritu Sharma,Ahmedabad,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,6,3,Low,Delivered,Normal Delivery
ORD03245,2026-05-05,Simran Reddy,Delhi,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,4,3,Medium,Delivered,Send Reminder
ORD03246,2026-05-05,Arjun Yadav,Jaipur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1124,2,1,Low,Delivered,Normal Delivery
ORD03247,2026-05-05,Suresh Bose,Surat,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,910,9,3,High,Returned,Call Customer
ORD03248,2026-05-05,Kriti Mehta,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,968,8,4,Medium,Delivered,Send Reminder
ORD03249,2026-05-05,Karan Pandey,Pune,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,885,9,3,Medium,Delivered,Send Reminder
ORD03250,2026-05-05,Siddharth Tripathi,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,11,1,Medium,Delivered,Send Reminder
ORD03251,2026-05-05,Nidhi Kapoor,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,883,13,3,High,Delivered,Call Customer
ORD03252,2026-05-05,Priya Kumar,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1179,10,1,Low,Delivered,Normal Delivery
ORD03253,2026-05-05,Aman Patel,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,919,9,5,High,Delivered,Call Customer
ORD03254,2026-05-05,Yash Patel,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1110,10,4,Medium,Delivered,Send Reminder
ORD03255,2026-05-05,Sneha Mehta,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,978,6,1,High,Returned,Call Customer
ORD03256,2026-05-05,Ravi Pandey,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1187,13,5,Medium,Delivered,Send Reminder
ORD03257,2026-05-05,Gaurav Srivastava,Delhi,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,4,1,Low,Returned,Refund Initiated
ORD03258,2026-05-05,Seema Chauhan,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1094,3,3,Medium,Delivered,Send Reminder
ORD03259,2026-05-05,Gaurav Srivastava,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,909,11,5,High,Returned,Refund Initiated
ORD03260,2026-05-05,Aakash Patel,Mumbai,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,977,12,3,Medium,Delivered,Send Reminder
ORD03261,2026-05-05,Geeta Pillai,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1121,9,2,Medium,Returned,Refund Initiated
ORD03262,2026-05-05,Harsh Bose,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,922,13,1,Medium,Delivered,Send Reminder
ORD03263,2026-05-05,Ishaan Das,Vadodara,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,899,14,5,Medium,Delivered,Send Reminder
ORD03264,2026-05-05,Kavya Srivastava,Nagpur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1118,13,1,Low,Delivered,Normal Delivery
ORD03265,2026-05-05,Divya Rao,Surat,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,4,3,Low,Delivered,Normal Delivery
ORD03266,2026-05-05,Anjali Kumar,Lucknow,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1073,4,4,Medium,Delivered,Send Reminder
ORD03267,2026-05-05,Geeta Tripathi,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,879,4,2,Medium,Delivered,Send Reminder
ORD03268,2026-05-05,Kriti Chatterjee,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,906,9,4,Low,Delivered,Normal Delivery
ORD03269,2026-05-05,Tanya Saxena,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,8,5,Medium,Delivered,Send Reminder
ORD03270,2026-05-05,Tanya Kapoor,Pune,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,11,1,High,Returned,Call Customer
ORD03271,2026-05-05,Divya Saxena,Kota,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1070,1,1,Low,Delivered,Normal Delivery
ORD03272,2026-05-05,Deepak Sharma,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1163,6,4,Low,Delivered,Normal Delivery
ORD03273,2026-05-05,Karan Chatterjee,Ahmedabad,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,6,1,Low,Delivered,Normal Delivery
ORD03274,2026-05-05,Divya Tiwari,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,941,10,2,Low,Delivered,Normal Delivery
ORD03275,2026-05-05,Harsh Rao,Ahmedabad,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,Debit Card,1799,14,4,Medium,Delivered,Send Reminder
ORD03276,2026-05-05,Varun Pillai,Nagpur,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,Debit Card,2603,12,1,High,Returned,Refund Initiated
ORD03277,2026-05-05,Rekha Pillai,Surat,Glass Lunch Box Set of 3 (300ml) with Bag,300ml Lunch Box Combos,COD,2169,12,2,Low,Delivered,Normal Delivery
ORD03278,2026-05-05,Geeta Srivastava,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,918,4,2,Low,Returned,Refund Initiated
ORD03279,2026-05-05,Rajesh Singh,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,888,14,3,Medium,Delivered,Send Reminder
ORD03280,2026-05-05,Rekha Srivastava,Bangalore,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,0,2,High,Returned,Call Customer
ORD03281,2026-05-05,Nidhi Thakur,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,974,8,1,Low,Delivered,Normal Delivery
ORD03282,2026-05-05,Kriti Chatterjee,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1112,11,4,High,Delivered,Call Customer
ORD03283,2026-05-05,Sneha Nair,Bangalore,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,849,13,1,High,Delivered,Call Customer
ORD03284,2026-05-05,Varun Mishra,Chennai,Glass Lunch Box Set of 3 (300ml) with Bag & Bottle,300ml Lunch Box Combos,COD,2955,12,5,Medium,Delivered,Send Reminder
ORD03285,2026-05-05,Rekha Tripathi,Jaipur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,879,5,2,Medium,Delivered,Send Reminder
ORD03286,2026-05-05,Suresh Nair,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1138,3,4,High,Returned,Call Customer
ORD03287,2026-05-05,Nidhi Saxena,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,885,4,3,High,Delivered,Call Customer
ORD03288,2026-05-05,Ravi Malhotra,Pune,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,11,2,Medium,Delivered,Send Reminder
ORD03289,2026-05-05,Sneha Ghosh,Delhi,TintCup Glass Coffee Cup 350ml,Coffee Cups,Debit Card,967,5,4,High,Returned,Call Customer
ORD03290,2026-05-05,Manish Tripathi,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1061,7,3,High,Returned,Call Customer
ORD03291,2026-05-05,Kavya Shah,Nagpur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1167,2,4,Medium,Delivered,Send Reminder
ORD03292,2026-05-05,Rekha Saxena,Pune,GlassUp Lunch Box Set of 3 (500ml) without Bag,500ml Lunch Box Combos,COD,2299,9,5,High,Returned,Call Customer
ORD03293,2026-05-05,Varun Agarwal,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,979,4,3,Medium,Delivered,Send Reminder
ORD03294,2026-05-05,Siddharth Dubey,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,999,9,3,Medium,Delivered,Send Reminder
ORD03295,2026-05-05,Kavya Ghosh,Jaipur,Pack of 4 Stainless Steel Straws,Straws,UPI,349,13,1,Low,Delivered,Normal Delivery
ORD03296,2026-05-05,Amit Thakur,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1148,4,2,High,Delivered,Call Customer
ORD03297,2026-05-05,Ritu Iyer,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,5,2,Medium,Delivered,Send Reminder
ORD03298,2026-05-05,Ishaan Kapoor,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1068,12,2,High,Delivered,Call Customer
ORD03299,2026-05-05,Suresh Das,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,979,4,1,Medium,Returned,Refund Initiated
ORD03300,2026-05-05,Nisha Agarwal,Pune,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,11,3,High,Returned,Call Customer
ORD03301,2026-05-05,Kavya Pillai,Vadodara,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,946,6,3,Medium,Delivered,Send Reminder
ORD03302,2026-05-05,Anita Gupta,Patna,Baby Feeding Bottle Teat,Accessories,Credit Card,189,2,4,Low,Delivered,Normal Delivery
ORD03303,2026-05-05,Nikhil Tripathi,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,959,13,1,Low,Delivered,Normal Delivery
ORD03304,2026-05-05,Tanya Das,Kota,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,882,0,2,High,Returned,Call Customer
ORD03305,2026-05-05,Tanya Shah,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1156,8,5,Low,Delivered,Normal Delivery
ORD03306,2026-05-05,Vikram Mishra,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,985,10,3,Medium,Delivered,Send Reminder
ORD03307,2026-05-05,Ritu Ghosh,Patna,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,974,6,1,High,Returned,Call Customer
ORD03308,2026-05-05,Vikram Kulkarni,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1163,10,4,Medium,Delivered,Send Reminder
ORD03309,2026-05-05,Kriti Chatterjee,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,964,6,4,Low,Delivered,Normal Delivery
ORD03310,2026-05-05,Preeti Pillai,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,949,5,2,High,Returned,Call Customer
ORD03311,2026-05-05,Simran Reddy,Vadodara,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,10,5,High,Delivered,Call Customer
ORD03312,2026-05-05,Rekha Srivastava,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,2,5,High,Delivered,Call Customer
ORD03313,2026-05-05,Kavya Srivastava,Indore,Customized Borosilicate Glass Bottle 750ml,Water Bottle,Credit Card,979,13,4,Medium,Delivered,Send Reminder
ORD03314,2026-05-05,Manoj Chatterjee,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1093,1,2,High,Delivered,Call Customer
ORD03315,2026-05-05,Geeta Iyer,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1145,3,2,Medium,Delivered,Send Reminder
ORD03316,2026-05-05,Sunita Pandey,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,2,3,Medium,Delivered,Send Reminder
ORD03317,2026-05-05,Karan Verma,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,989,9,3,High,Returned,Call Customer
ORD03318,2026-05-05,Manish Iyer,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1091,10,2,Medium,Delivered,Send Reminder
ORD03319,2026-05-05,Suresh Pandey,Chennai,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,13,4,Medium,Delivered,Send Reminder
ORD03320,2026-05-05,Sneha Mishra,Indore,250ml Glass Baby Feeding Bottle,Baby Bottle,Credit Card,1049,1,2,Medium,Delivered,Send Reminder
ORD03321,2026-05-05,Siddharth Yadav,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,996,2,3,High,Returned,Call Customer
ORD03322,2026-05-05,Nidhi Reddy,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1156,3,5,High,Returned,Call Customer
ORD03323,2026-05-05,Ishaan Kapoor,Ahmedabad,250ml Glass Baby Feeding Bottle,Baby Bottle,UPI,1049,5,5,Medium,Delivered,Send Reminder
ORD03324,2026-05-05,Arjun Chatterjee,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,982,12,1,Low,Delivered,Normal Delivery
ORD03325,2026-05-05,Gaurav Tripathi,Bangalore,250ml Glass Baby Feeding Bottle,Baby Bottle,Credit Card,1049,13,1,Low,Delivered,Normal Delivery
ORD03326,2026-05-05,Ritu Iyer,Bangalore,250ml Glass Baby Feeding Bottle,Baby Bottle,UPI,1049,3,1,High,Delivered,Call Customer
ORD03327,2026-05-05,Nikhil Chatterjee,Chennai,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,0,2,High,Delivered,Call Customer
ORD03328,2026-05-05,Arjun Malhotra,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,903,2,3,Low,Delivered,Normal Delivery
ORD03329,2026-05-05,Pooja Mehta,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1143,12,1,High,Delivered,Call Customer
ORD03330,2026-05-05,Sneha Tiwari,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,4,1,Low,Delivered,Normal Delivery
ORD03331,2026-05-05,Siddharth Kapoor,Jaipur,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,5,3,High,Returned,Call Customer
ORD03332,2026-05-05,Rahul Dubey,Patna,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,0,3,High,Returned,Call Customer
ORD03333,2026-05-05,Swati Pandey,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1161,0,5,High,Returned,Call Customer
ORD03334,2026-05-05,Ritu Rao,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1129,6,2,Low,Delivered,Normal Delivery
ORD03335,2026-05-05,Karan Nair,Delhi,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,937,9,5,Low,Delivered,Normal Delivery
ORD03336,2026-05-05,Meera Kapoor,Pune,250ml Glass Baby Feeding Bottle,Baby Bottle,UPI,1049,4,3,Low,Delivered,Normal Delivery
ORD03337,2026-05-05,Priya Thakur,Bangalore,Kid's Bento Box - Customizable,Kids,COD,2105,11,1,Medium,Delivered,Send Reminder
ORD03338,2026-05-06,Tanya Verma,Patna,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,5,1,Low,Delivered,Normal Delivery
ORD03339,2026-05-06,Nisha Srivastava,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,911,9,5,Low,Delivered,Normal Delivery
ORD03340,2026-05-06,Nidhi Bose,Pune,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,1,4,High,Returned,Call Customer
ORD03341,2026-05-06,Vikram Dubey,Surat,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,954,8,5,Medium,Delivered,Send Reminder
ORD03342,2026-05-06,Ishaan Agarwal,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,972,14,5,Medium,Delivered,Send Reminder
ORD03343,2026-05-06,Vikas Verma,Delhi,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,6,2,Low,Delivered,Normal Delivery
ORD03344,2026-05-06,Rahul Yadav,Chandigarh,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1071,8,4,Low,Delivered,Normal Delivery
ORD03345,2026-05-06,Harsh Sharma,Lucknow,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,940,14,1,Low,Returned,Refund Initiated
ORD03346,2026-05-06,Seema Rao,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,12,3,Medium,Delivered,Send Reminder
ORD03347,2026-05-06,Tanya Singh,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1111,4,1,Medium,Delivered,Send Reminder
ORD03348,2026-05-06,Rajesh Jain,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1115,5,2,High,Returned,Call Customer
ORD03349,2026-05-06,Divya Kapoor,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,950,11,4,High,Returned,Call Customer
ORD03350,2026-05-06,Rahul Saxena,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1193,6,4,Medium,Delivered,Send Reminder
ORD03351,2026-05-06,Nisha Chatterjee,Jaipur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1179,11,4,Medium,Delivered,Send Reminder
ORD03352,2026-05-06,Arjun Reddy,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,967,12,5,High,Delivered,Call Customer
ORD03353,2026-05-06,Meera Agarwal,Chennai,Kid's Bento Box - Customizable,Kids,COD,2182,8,2,Low,Delivered,Normal Delivery
ORD03354,2026-05-06,Manoj Pandey,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,926,5,4,Medium,Delivered,Send Reminder
ORD03355,2026-05-06,Preeti Yadav,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1157,0,5,Medium,Delivered,Send Reminder
ORD03356,2026-05-06,Harsh Rao,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1131,11,3,Low,Delivered,Normal Delivery
ORD03357,2026-05-06,Sneha Ghosh,Lucknow,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,3,3,High,Delivered,Call Customer
ORD03358,2026-05-06,Vikram Kulkarni,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,920,9,2,Low,Returned,Refund Initiated
ORD03359,2026-05-06,Seema Chatterjee,Chennai,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,UPI,2669,10,1,High,Returned,Call Customer
ORD03360,2026-05-06,Varun Singh,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,Debit Card,1199,7,3,High,Delivered,Call Customer
ORD03361,2026-05-06,Simran Thakur,Surat,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,5,2,Medium,Delivered,Send Reminder
ORD03362,2026-05-06,Ritu Singh,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1140,10,4,Medium,Delivered,Send Reminder
ORD03363,2026-05-06,Neha Mishra,Kolkata,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,3,1,Medium,Delivered,Send Reminder
ORD03364,2026-05-06,Aman Iyer,Jaipur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1138,1,4,High,Delivered,Call Customer
ORD03365,2026-05-06,Pooja Yadav,Jaipur,Customized TintCup Coffee Cup 350ml,Coffee Cups,COD,1049,10,2,Medium,Delivered,Send Reminder
ORD03366,2026-05-06,Ritu Reddy,Delhi,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,12,2,Low,Delivered,Normal Delivery
ORD03367,2026-05-06,Anita Kapoor,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,940,8,3,Medium,Delivered,Send Reminder
ORD03368,2026-05-06,Divya Kumar,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1070,4,1,Low,Delivered,Normal Delivery
ORD03369,2026-05-06,Rajesh Agarwal,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1125,13,2,Low,Delivered,Normal Delivery
